iter	RMSE
4304	0.05868621184
4305	0.0586858155
4306	0.05868540691
4307	0.05868490763
4308	0.05868434076
4309	0.05868390688
4310	0.05868320361
4311	0.05868270967
4312	0.05868240826
4313	0.05868209692
4314	0.0586818348
4315	0.0586815184
4316	0.05868111424
4317	0.05868044111
4318	0.05867988459
4319	0.05867947887
4320	0.05867890006
4321	0.05867849805
4322	0.05867813221
4323	0.05867774606
4324	0.05867748579
4325	0.05867709529
4326	0.05867678654
4327	0.05867653755
4328	0.05867629449
4329	0.05867589709
4330	0.05867564815
4331	0.05867536366
4332	0.05867478482
4333	0.05867433478
4334	0.05867383807
4335	0.05867368223
4336	0.05867311125
4337	0.05867262573
4338	0.05867195912
4339	0.05867138077
4340	0.05867110352
4341	0.05867054787
4342	0.058670161
4343	0.05866987122
4344	0.05866918066
4345	0.0586687788
4346	0.05866814167
4347	0.0586677608
4348	0.05866707445
4349	0.0586664126
4350	0.05866611259
4351	0.05866573002
4352	0.05866545455
4353	0.05866479623
4354	0.05866440014
4355	0.05866400384
4356	0.05866386878
4357	0.05866357602
4358	0.05866340196
4359	0.05866278425
4360	0.05866240247
4361	0.05866192458
4362	0.05866163297
4363	0.05866107113
4364	0.05866041851
4365	0.05866004071
4366	0.05865948071
4367	0.0586588512
4368	0.05865817674
4369	0.05865778404
4370	0.05865729168
4371	0.05865699826
4372	0.05865664665
4373	0.05865636662
4374	0.05865586479
4375	0.05865559133
4376	0.058655034
4377	0.05865465272
4378	0.05865437787
4379	0.05865410057
4380	0.05865359301
4381	0.05865315457
4382	0.05865267508
4383	0.05865239445
4384	0.05865204623
4385	0.05865174411
4386	0.0586514563
4387	0.05865086273
4388	0.05865051805
4389	0.0586500832
4390	0.05864962302
4391	0.0586492817
4392	0.05864893949
4393	0.05864880728
4394	0.05864860167
4395	0.05864805906
4396	0.05864772112
4397	0.05864718996
4398	0.05864664843
4399	0.05864636336
4400	0.05864619233
4401	0.05864582611
4402	0.05864528852
4403	0.0586448679
4404	0.05864459754
4405	0.05864395744
4406	0.05864335233
4407	0.05864306908
4408	0.05864263822
4409	0.0586424649
4410	0.05864229278
4411	0.05864187833
4412	0.05864125998
4413	0.0586407664
4414	0.05864049547
4415	0.05864003767
4416	0.05863948993
4417	0.05863892498
4418	0.05863863837
4419	0.05863818366
4420	0.05863767504
4421	0.05863733653
4422	0.0586367941
4423	0.05863634174
4424	0.05863586021
4425	0.05863554815
4426	0.05863526863
4427	0.05863513014
4428	0.05863484411
4429	0.05863431095
4430	0.05863401579
4431	0.05863371903
4432	0.05863357123
4433	0.05863326271
4434	0.05863284974
4435	0.05863243232
4436	0.05863216159
4437	0.05863156474
4438	0.05863092553
4439	0.05863047416
4440	0.05862998794
4441	0.05862953966
4442	0.05862884474
4443	0.05862856938
4444	0.05862813638
4445	0.05862788523
4446	0.05862735921
4447	0.05862698632
4448	0.0586263539
4449	0.05862583414
4450	0.05862550498
4451	0.05862490259
4452	0.05862475532
4453	0.05862422666
4454	0.05862384248
4455	0.05862324577
4456	0.05862311212
4457	0.05862274918
4458	0.05862232541
4459	0.05862194404
4460	0.05862161354
4461	0.05862108255
4462	0.05862081017
4463	0.05862018004
4464	0.05861971077
4465	0.05861933359
4466	0.05861869496
4467	0.05861827536
4468	0.05861795055
4469	0.05861767821
4470	0.05861734303
4471	0.05861717477
4472	0.058616549
4473	0.05861599032
4474	0.0586154166
4475	0.05861504208
4476	0.05861447386
4477	0.05861432931
4478	0.05861368243
4479	0.05861309302
4480	0.05861292849
4481	0.05861269295
4482	0.05861221148
4483	0.05861200149
4484	0.05861148938
4485	0.05861121863
4486	0.05861077857
4487	0.05861016029
4488	0.05860988231
4489	0.05860946378
4490	0.05860891475
4491	0.05860847464
4492	0.0586082417
4493	0.05860771454
4494	0.05860736283
4495	0.05860672475
4496	0.05860628408
4497	0.05860567615
4498	0.05860523998
4499	0.05860491108
4500	0.05860444833
4501	0.05860386788
4502	0.05860340812
4503	0.05860305481
4504	0.05860265651
4505	0.05860214635
4506	0.05860163117
4507	0.05860136346
4508	0.05860113418
4509	0.05860089337
4510	0.05860051928
4511	0.05860003769
4512	0.05859977626
4513	0.05859949985
4514	0.05859913124
4515	0.05859883635
4516	0.05859851117
4517	0.05859818854
4518	0.05859758208
4519	0.05859691722
4520	0.05859636646
4521	0.05859604647
4522	0.05859552659
4523	0.05859536507
4524	0.05859508114
4525	0.0585948384
4526	0.05859429228
4527	0.05859384545
4528	0.05859338939
4529	0.05859316079
4530	0.05859290336
4531	0.05859263718
4532	0.05859239535
4533	0.05859202988
4534	0.05859168226
4535	0.05859108226
4536	0.05859092474
4537	0.05859038343
4538	0.05859022115
4539	0.05858962396
4540	0.05858908764
4541	0.05858872576
4542	0.05858843901
4543	0.05858800793
4544	0.05858787194
4545	0.05858747142
4546	0.0585871157
4547	0.05858677003
4548	0.05858651111
4549	0.05858608462
4550	0.05858564788
4551	0.05858538504
4552	0.0585849432
4553	0.05858439904
4554	0.05858391111
4555	0.05858342714
4556	0.05858289563
4557	0.05858235452
4558	0.05858194425
4559	0.05858148847
4560	0.05858106304
4561	0.05858054882
4562	0.05857992947
4563	0.05857934199
4564	0.05857892132
4565	0.05857840723
4566	0.05857809332
4567	0.05857796835
4568	0.05857744306
4569	0.05857697182
4570	0.0585767109
4571	0.05857631441
4572	0.05857592369
4573	0.05857541365
4574	0.05857510361
4575	0.05857460124
4576	0.05857410766
4577	0.05857354182
4578	0.05857312145
4579	0.05857298639
4580	0.05857273951
4581	0.05857248159
4582	0.05857207587
4583	0.05857165691
4584	0.05857109624
4585	0.0585707376
4586	0.0585702329
4587	0.05856989434
4588	0.05856952603
4589	0.05856913399
4590	0.05856877881
4591	0.05856824601
4592	0.0585680214
4593	0.05856762378
4594	0.05856709486
4595	0.05856675024
4596	0.05856648745
4597	0.05856617338
4598	0.05856578391
4599	0.05856552898
4600	0.05856511693
4601	0.05856462845
4602	0.05856403271
4603	0.05856343101
4604	0.05856287176
4605	0.05856226367
4606	0.05856193458
4607	0.05856178862
4608	0.05856138076
4609	0.05856088149
4610	0.05856072473
4611	0.05856038213
4612	0.05855980355
4613	0.05855919835
4614	0.05855857571
4615	0.05855795685
4616	0.05855769582
4617	0.05855737049
4618	0.05855694278
4619	0.05855646159
4620	0.05855620927
4621	0.05855563652
4622	0.0585550869
4623	0.05855461566
4624	0.05855426664
4625	0.05855388181
4626	0.05855374928
4627	0.05855325498
4628	0.05855270718
4629	0.05855241561
4630	0.05855222762
4631	0.05855207291
4632	0.05855181101
4633	0.05855133445
4634	0.05855108521
4635	0.05855076781
4636	0.05855048295
4637	0.05854986932
4638	0.05854951553
4639	0.05854938411
4640	0.05854893849
4641	0.0585483534
4642	0.05854810636
4643	0.05854776237
4644	0.05854719865
4645	0.05854667286
4646	0.05854602621
4647	0.05854575857
4648	0.05854517904
4649	0.05854484143
4650	0.05854457251
4651	0.05854419959
4652	0.05854386771
4653	0.05854344864
4654	0.05854312387
4655	0.05854272911
4656	0.05854233558
4657	0.05854208842
4658	0.05854174802
4659	0.05854131941
4660	0.05854091885
4661	0.05854033105
4662	0.05854008673
4663	0.05853976546
4664	0.05853949861
4665	0.05853919798
4666	0.0585389553
4667	0.05853864784
4668	0.05853830899
4669	0.05853799669
4670	0.05853766699
4671	0.05853720143
4672	0.05853664533
4673	0.05853608064
4674	0.05853574338
4675	0.05853546233
4676	0.05853492247
4677	0.05853461207
4678	0.05853423942
4679	0.05853408858
4680	0.05853363353
4681	0.05853340331
4682	0.05853316143
4683	0.05853262798
4684	0.05853216597
4685	0.05853181616
4686	0.05853127407
4687	0.05853072864
4688	0.05853048676
4689	0.05852997449
4690	0.05852958598
4691	0.05852933534
4692	0.05852901957
4693	0.05852874998
4694	0.05852840356
4695	0.05852792309
4696	0.05852750857
4697	0.05852710624
4698	0.05852653887
4699	0.05852628577
4700	0.05852586684
4701	0.05852532972
4702	0.05852520082
4703	0.05852498183
4704	0.05852467175
4705	0.05852449168
4706	0.05852398785
4707	0.05852340072
4708	0.05852306628
4709	0.05852259136
4710	0.05852206591
4711	0.05852183906
4712	0.05852153271
4713	0.05852122894
4714	0.05852082029
4715	0.05852050501
4716	0.05852011617
4717	0.05851975394
4718	0.05851934903
4719	0.05851891876
4720	0.05851849881
4721	0.05851817085
4722	0.05851772758
4723	0.05851748326
4724	0.05851699775
4725	0.05851661977
4726	0.0585160576
4727	0.0585158672
4728	0.05851545602
4729	0.05851515025
4730	0.0585148485
4731	0.05851454984
4732	0.05851424827
4733	0.05851372561
4734	0.05851317579
4735	0.05851288172
4736	0.05851236493
4737	0.05851211119
4738	0.05851168997
4739	0.05851113243
4740	0.05851050609
4741	0.05851025382
4742	0.05850999765
4743	0.05850962515
4744	0.05850916869
4745	0.05850874288
4746	0.05850830926
4747	0.05850775547
4748	0.05850752451
4749	0.05850699611
4750	0.05850653082
4751	0.05850598063
4752	0.05850570548
4753	0.0585054732
4754	0.05850507644
4755	0.05850477369
4756	0.05850426438
4757	0.05850386994
4758	0.05850343388
4759	0.05850283388
4760	0.0585024139
4761	0.05850190977
4762	0.05850153808
4763	0.05850130271
4764	0.05850090203
4765	0.05850075715
4766	0.05850044439
4767	0.05850014615
4768	0.05849975411
4769	0.05849924541
4770	0.05849891265
4771	0.05849870073
4772	0.05849820176
4773	0.05849808014
4774	0.05849772473
4775	0.05849746061
4776	0.05849722513
4777	0.0584967309
4778	0.05849642417
4779	0.05849619822
4780	0.05849557865
4781	0.05849519321
4782	0.0584949594
4783	0.05849434478
4784	0.05849399815
4785	0.05849376344
4786	0.05849343975
4787	0.05849325825
4788	0.05849298971
4789	0.05849266799
4790	0.05849237149
